contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
IBM251219C00285000,IBM,2025-12-19,285.0,call,2.95,2.92,2.63,185,3.2,154,9,302,2025-08-15,0.2539,0.1623,0.00687,-0.03913,0.3459,0.1244
IBM251219P00285000,IBM,2025-12-19,285.0,put,0.0,46.83,46.1,18,47.55,196,0,128,2025-08-15,0.33194,-0.76207,0.00662,-0.03015,0.43578,-0.7929
IBM251219C00290000,IBM,2025-12-19,290.0,call,2.35,2.31,2.2,2,2.42,41,14,301,2025-08-15,0.2539,0.13531,0.00608,-0.03443,0.30629,0.10405
IBM251219P00290000,IBM,2025-12-19,290.0,put,0.0,50.98,50.6,16,51.35,18,0,116,2025-08-15,0.33194,-0.78877,0.00619,-0.02516,0.40732,-0.8291
IBM251219C00295000,IBM,2025-12-19,295.0,call,1.74,1.91,1.84,18,1.97,16,0,224,2025-08-15,0.2539,0.11195,0.00532,-0.02999,0.26819,0.08634
IBM251219P00295000,IBM,2025-12-19,295.0,put,0.0,55.6,55.1,11,56.1,10,0,77,2025-08-15,0.33194,-0.81321,0.00574,-0.02013,0.37821,-0.8638
IBM251219C00300000,IBM,2025-12-19,300.0,call,1.62,1.61,1.33,25,1.89,211,51,540,2025-08-15,0.2539,0.09194,0.00461,-0.02586,0.23237,0.07111
IBM251219P00300000,IBM,2025-12-19,300.0,put,0.0,60.05,59.35,108,60.75,10,0,6,2025-08-15,0.35146,-0.81876,0.00532,-0.02133,0.37117,-0.88561
IBM251219C00305000,IBM,2025-12-19,305.0,call,1.4,1.39,1.23,15,1.54,27,0,588,2025-08-15,0.27341,0.09244,0.0043,-0.02776,0.2333,0.07112
IBM251219P00305000,IBM,2025-12-19,305.0,put,0.0,65.25,64.75,8,65.75,10,0,0,2025-08-15,0.37097,-0.82315,0.00497,-0.02265,0.3655,-0.90654
IBM251219C00310000,IBM,2025-12-19,310.0,call,1.0,1.06,1.02,19,1.11,10,0,394,2025-08-15,0.27341,0.07677,0.00374,-0.02405,0.20295,0.05922
IBM251219P00310000,IBM,2025-12-19,310.0,put,0.0,70.22,69.7,11,70.75,11,0,0,2025-08-15,0.39048,-0.82659,0.00466,-0.02408,0.36096,-0.92674
IBM251219C00315000,IBM,2025-12-19,315.0,call,1.6,0.87,0.64,20,1.1,15,0,77,2025-08-15,0.27341,0.06341,0.00323,-0.02069,0.17519,0.04903
IBM251219P00315000,IBM,2025-12-19,315.0,put,0.0,75.25,74.7,77,75.8,7,0,0,2025-08-15,0.40999,-0.82926,0.00439,-0.02563,0.35741,-0.94635
IBM251219C00320000,IBM,2025-12-19,320.0,call,0.67,0.89,0.58,208,1.19,181,0,235,2025-08-15,0.27341,0.05211,0.00277,-0.01767,0.15011,0.04037
IBM251219P00320000,IBM,2025-12-19,320.0,put,0.0,80.25,79.8,17,80.7,15,0,0,2025-08-15,0.4295,-0.83128,0.00416,-0.02727,0.35469,-0.96547
IBM251219C00325000,IBM,2025-12-19,325.0,call,0.64,0.84,0.6,1,1.09,194,2,247,2025-08-15,0.29292,0.0553,0.00271,-0.01975,0.15734,0.04262
IBM251219P00325000,IBM,2025-12-19,325.0,put,0.0,85.22,84.7,77,85.75,11,0,0,2025-08-15,0.44901,-0.83275,0.00396,-0.02902,0.35269,-0.98419
IBM251219C00330000,IBM,2025-12-19,330.0,call,0.97,0.01,0.0,0,1.43,197,0,406,2025-08-15,0.17585,0.00188,0.00024,-0.00064,0.00845,0.00151
IBM251219P00330000,IBM,2025-12-19,330.0,put,0.0,90.33,89.9,15,90.75,17,0,0,2025-08-15,0.46853,-0.83376,0.00378,-0.03086,0.35132,-1.00256
IBM251219C00335000,IBM,2025-12-19,335.0,call,0.88,0.01,0.0,0,1.67,158,0,148,2025-08-15,0.17585,0.00117,0.00016,-0.00042,0.00549,0.00094
IBM251219P00335000,IBM,2025-12-19,335.0,put,0.0,95.22,94.75,7,95.7,8,0,0,2025-08-15,0.46853,-0.84703,0.00358,-0.0265,0.3327,-1.02881
IBM251219C00340000,IBM,2025-12-19,340.0,call,0.32,0.01,0.0,0,1.59,182,0,425,2025-08-15,0.19536,0.00214,0.00024,-0.00079,0.00949,0.00171
IBM251219P00340000,IBM,2025-12-19,340.0,put,0.0,100.25,99.7,77,100.8,7,0,0,2025-08-15,0.48804,-0.84691,0.00344,-0.02851,0.33287,-1.04633
IBM251219C00350000,IBM,2025-12-19,350.0,call,0.61,0.01,0.0,0,1.22,167,0,140,2025-08-15,0.19536,0.00094,0.00012,-0.00037,0.00447,0.00075
IBM251219P00350000,IBM,2025-12-19,350.0,put,0.0,110.22,109.7,77,110.75,7,0,0,2025-08-15,0.52706,-0.84591,0.0032,-0.03278,0.33432,-1.08082
IBM251219C00360000,IBM,2025-12-19,360.0,call,0.3,0.01,0.0,0,1.46,101,0,16,2025-08-15,0.21487,0.00119,0.00013,-0.00051,0.00554,0.00095
IBM251219P00360000,IBM,2025-12-19,360.0,put,0.0,120.22,119.75,8,120.7,8,0,0,2025-08-15,0.54657,-0.85523,0.00296,-0.031,0.32068,-1.12176
IBM251219C00370000,IBM,2025-12-19,370.0,call,0.34,0.01,0.0,0,1.41,100,0,14,2025-08-15,0.23438,0.00147,0.00014,-0.00067,0.00674,0.00117
IBM251219P00370000,IBM,2025-12-19,370.0,put,0.0,129.88,129.0,109,130.75,6,0,0,2025-08-15,0.56608,-0.86296,0.00275,-0.02948,0.30895,-1.16156
IBM251219C00380000,IBM,2025-12-19,380.0,call,0.35,0.01,0.0,0,1.37,108,0,9,2025-08-15,0.23438,0.00077,8e-05,-0.00037,0.00372,0.00061
IBM251219P00380000,IBM,2025-12-19,380.0,put,0.0,140.22,139.7,77,140.75,12,0,0,2025-08-15,0.60511,-0.85904,0.00262,-0.0346,0.31495,-1.19393
IBM251219C00390000,IBM,2025-12-19,390.0,call,0.27,0.31,0.01,79,0.61,208,22,158,2025-08-15,0.37097,0.01992,0.00092,-0.01053,0.06797,0.01526
IBM251219P00390000,IBM,2025-12-19,390.0,put,0.0,150.18,149.7,77,150.65,15,0,0,2025-08-15,0.64413,-0.8548,0.00251,-0.04,0.32132,-1.22613
IBM251219C00400000,IBM,2025-12-19,400.0,call,0.9,0.01,0.0,0,1.32,136,0,38,2025-08-15,0.27341,0.00129,0.00011,-0.00068,0.00599,0.00102
IBM251219P00400000,IBM,2025-12-19,400.0,put,0.0,160.22,159.7,77,160.75,10,0,0,2025-08-15,0.66364,-0.85988,0.00238,-0.03917,0.31367,-1.264
IBM251219C00410000,IBM,2025-12-19,410.0,call,1.12,0.01,0.0,0,1.31,124,0,15,2025-08-15,0.27341,0.00077,7e-05,-0.00042,0.00372,0.00061
IBM251219P00410000,IBM,2025-12-19,410.0,put,0.0,169.93,169.1,107,170.75,8,0,0,2025-08-15,0.68315,-0.86415,0.00227,-0.03854,0.30712,-1.30129
IBM251219C00420000,IBM,2025-12-19,420.0,call,0.32,0.01,0.0,0,1.3,129,0,5,2025-08-15,0.29292,0.00102,8e-05,-0.00059,0.00481,0.0008
IBM251219P00420000,IBM,2025-12-19,420.0,put,0.0,180.2,179.7,10,180.7,6,0,0,2025-08-15,0.72218,-0.85865,0.0022,-0.04463,0.31554,-1.33266
IBM260116C00070000,IBM,2026-01-16,70.0,call,179.59,170.5,169.15,100,171.85,108,0,0,2025-08-15,0.01976,1.0,0.0,-0.00815,0.0,0.29
IBM260116P00070000,IBM,2026-01-16,70.0,put,0.0,0.01,0.0,0,0.79,208,0,279,2025-08-15,0.60511,-0.00037,1e-05,-0.0004,0.00209,-0.00042
IBM260116C00075000,IBM,2026-01-16,75.0,call,174.6,165.7,163.85,104,167.55,108,0,0,2025-08-15,0.01976,1.0,0.0,-0.00874,0.0,0.31071
IBM260116P00075000,IBM,2026-01-16,75.0,put,0.0,0.01,0.0,0,1.31,325,0,97,2025-08-15,0.56608,-0.00034,1e-05,-0.00035,0.00196,-0.00039
IBM260116C00080000,IBM,2026-01-16,80.0,call,169.6,160.77,159.1,104,162.45,100,0,0,2025-08-15,0.01976,1.0,0.0,-0.00932,0.0,0.33142
IBM260116P00080000,IBM,2026-01-16,80.0,put,0.0,0.01,0.0,0,0.3,209,0,61,2025-08-15,0.54657,-0.00045,2e-05,-0.00043,0.00251,-0.0005
IBM260116C00085000,IBM,2026-01-16,85.0,call,130.65,156.12,155.25,7,157.0,116,0,0,2025-08-15,0.01976,1.0,0.0,-0.0099,0.0,0.35214
IBM260116P00085000,IBM,2026-01-16,85.0,put,0.0,0.01,0.0,0,1.33,183,0,32,2025-08-15,0.50755,-0.00038,2e-05,-0.00034,0.00216,-0.00042
IBM260116C00090000,IBM,2026-01-16,90.0,call,203.2,151.12,150.3,10,151.95,114,0,0,2025-08-15,0.01976,1.0,0.0,-0.01048,0.0,0.37285
IBM260116P00090000,IBM,2026-01-16,90.0,put,0.0,0.01,0.0,0,1.55,255,0,175,2025-08-15,0.48804,-0.00047,2e-05,-0.0004,0.00263,-0.00052
IBM260116C00095000,IBM,2026-01-16,95.0,call,127.38,146.28,145.4,7,147.15,115,0,0,2025-08-15,0.01976,1.0,0.0,-0.01107,0.0,0.39357
IBM260116P00095000,IBM,2026-01-16,95.0,put,0.0,0.01,0.0,0,1.57,290,0,91,2025-08-15,0.46853,-0.00057,3e-05,-0.00046,0.00312,-0.00063
IBM260116C00100000,IBM,2026-01-16,100.0,call,192.01,141.38,140.4,6,142.35,98,0,0,2025-08-15,0.01976,1.0,0.0,-0.01165,0.0,0.41428
IBM260116P00100000,IBM,2026-01-16,100.0,put,0.0,0.01,0.0,0,0.98,264,0,524,2025-08-15,0.4295,-0.00042,2e-05,-0.00032,0.00236,-0.00046
IBM260116C00105000,IBM,2026-01-16,105.0,call,0.0,135.88,134.5,113,137.25,90,0,0,2025-08-15,0.01976,1.0,0.0,-0.01223,0.0,0.43499
IBM260116P00105000,IBM,2026-01-16,105.0,put,0.0,0.01,0.0,0,1.41,292,0,144,2025-08-15,0.40999,-0.00048,3e-05,-0.00034,0.00267,-0.00052
IBM260116C00110000,IBM,2026-01-16,110.0,call,128.78,131.03,129.65,113,132.4,115,0,3,2025-08-15,0.01976,1.0,0.0,-0.01281,0.0,0.45571
IBM260116P00110000,IBM,2026-01-16,110.0,put,0.0,0.01,0.0,0,1.44,311,0,181,2025-08-15,0.39048,-0.00054,3e-05,-0.00036,0.00296,-0.00058
IBM260116C00115000,IBM,2026-01-16,115.0,call,110.8,126.25,125.65,2,126.85,96,0,2,2025-08-15,0.01976,1.0,0.0,-0.0134,0.0,0.47642
IBM260116P00115000,IBM,2026-01-16,115.0,put,0.0,0.35,0.01,55,0.7,327,0,2319,2025-08-15,0.54657,-0.01078,0.00033,-0.00752,0.04432,-0.01239
IBM260116C00120000,IBM,2026-01-16,120.0,call,131.1,120.78,119.45,119,122.1,117,0,9,2025-08-15,0.01976,1.0,0.0,-0.01398,0.0,0.49714
IBM260116P00120000,IBM,2026-01-16,120.0,put,0.0,0.49,0.19,1,0.79,329,0,467,2025-08-15,0.54657,-0.0147,0.00044,-0.00981,0.05796,-0.01698
IBM260116C00125000,IBM,2026-01-16,125.0,call,124.47,116.6,115.85,3,117.35,105,0,24,2025-08-15,0.01976,1.0,0.0,-0.01456,0.0,0.51785
IBM260116P00125000,IBM,2026-01-16,125.0,put,0.0,0.01,0.0,0,0.76,505,0,209,2025-08-15,0.33194,-0.00066,4e-05,-0.00036,0.00357,-0.00071
IBM260116C00130000,IBM,2026-01-16,130.0,call,119.72,111.53,109.9,198,113.15,127,0,112,2025-08-15,0.01976,1.0,0.0,-0.01514,0.0,0.53856
IBM260116P00130000,IBM,2026-01-16,130.0,put,0.0,0.3,0.04,71,0.55,164,0,461,2025-08-15,0.44901,-0.01054,0.0004,-0.006,0.04344,-0.01182
IBM260116C00135000,IBM,2026-01-16,135.0,call,117.72,106.75,106.0,9,107.5,95,0,112,2025-08-15,0.01976,1.0,0.0,-0.01573,0.0,0.55928
IBM260116P00135000,IBM,2026-01-16,135.0,put,0.0,0.01,0.0,0,1.49,296,0,1210,2025-08-15,0.29292,-0.00067,5e-05,-0.00032,0.00361,-0.00071
IBM260116C00140000,IBM,2026-01-16,140.0,call,100.0,102.0,101.1,10,102.9,125,0,100,2025-08-15,0.01976,1.0,0.0,-0.01631,0.0,0.57999
IBM260116P00140000,IBM,2026-01-16,140.0,put,0.0,0.01,0.0,0,1.55,278,0,446,2025-08-15,0.27341,-0.00064,5e-05,-0.00029,0.00348,-0.00068
IBM260116C00145000,IBM,2026-01-16,145.0,call,91.58,97.08,96.2,5,97.95,118,0,209,2025-08-15,0.01976,1.0,0.0,-0.01689,0.0,0.60071
IBM260116P00145000,IBM,2026-01-16,145.0,put,0.0,0.01,0.0,0,1.35,270,0,439,2025-08-15,0.2539,-0.00059,5e-05,-0.00025,0.00325,-0.00063
IBM260116C00150000,IBM,2026-01-16,150.0,call,96.73,92.35,91.45,6,93.25,123,0,445,2025-08-15,0.01976,1.0,0.0,-0.01747,0.0,0.62142
IBM260116P00150000,IBM,2026-01-16,150.0,put,0.0,0.58,0.17,256,0.99,230,0,401,2025-08-15,0.40999,-0.02487,0.00091,-0.01127,0.0906,-0.02793
IBM260116C00155000,IBM,2026-01-16,155.0,call,84.85,87.5,86.65,12,88.35,161,0,215,2025-08-15,0.01976,1.0,0.0,-0.01805,0.0,0.64213
IBM260116P00155000,IBM,2026-01-16,155.0,put,0.0,1.17,0.41,159,1.93,277,0,362,2025-08-15,0.4295,-0.03853,0.00125,-0.01692,0.13017,-0.04382
IBM260116C00160000,IBM,2026-01-16,160.0,call,82.19,82.62,81.75,8,83.5,116,0,438,2025-08-15,0.19536,0.99965,4e-05,-0.01875,0.00196,0.66249
IBM260116P00160000,IBM,2026-01-16,160.0,put,0.0,0.78,0.47,379,1.09,277,0,532,2025-08-15,0.37097,-0.03046,0.00119,-0.01197,0.10728,-0.03395
IBM260116C00165000,IBM,2026-01-16,165.0,call,73.06,77.82,77.1,11,78.55,159,0,617,2025-08-15,0.2539,0.99302,0.00049,-0.02151,0.03028,0.6761
IBM260116P00165000,IBM,2026-01-16,165.0,put,0.0,0.91,0.2,456,1.61,540,0,1175,2025-08-15,0.37097,-0.04037,0.0015,-0.01501,0.13518,-0.04518
IBM260116C00170000,IBM,2026-01-16,170.0,call,67.51,73.05,72.25,14,73.85,126,0,368,2025-08-15,0.27341,0.98328,0.00098,-0.02504,0.06471,0.68622
IBM260116P00170000,IBM,2026-01-16,170.0,put,0.85,1.18,0.96,215,1.4,183,1,648,2025-08-15,0.35146,-0.0446,0.00172,-0.01532,0.14654,-0.04972
IBM260116C00175000,IBM,2026-01-16,175.0,call,66.75,68.47,67.5,14,69.45,161,0,450,2025-08-15,0.29292,0.96749,0.00159,-0.03016,0.11324,0.68948
IBM260116P00175000,IBM,2026-01-16,175.0,put,0.0,1.4,1.35,18,1.44,16,0,813,2025-08-15,0.35146,-0.0579,0.00212,-0.01876,0.18038,-0.06483
IBM260116C00180000,IBM,2026-01-16,180.0,call,62.23,63.62,63.15,12,64.1,112,0,275,2025-08-15,0.27341,0.96446,0.00184,-0.0307,0.12183,0.70706
IBM260116P00180000,IBM,2026-01-16,180.0,put,0.0,1.78,1.65,35,1.91,18,0,1781,2025-08-15,0.35146,-0.07364,0.00255,-0.02247,0.21735,-0.08281
IBM260116C00185000,IBM,2026-01-16,185.0,call,58.5,58.7,58.05,14,59.35,31,0,695,2025-08-15,0.2539,0.96117,0.00213,-0.03116,0.13098,0.72437
IBM260116P00185000,IBM,2026-01-16,185.0,put,2.11,2.06,2.02,35,2.11,24,8,619,2025-08-15,0.33194,-0.08161,0.00292,-0.02276,0.23501,-0.09141
IBM260116C00190000,IBM,2026-01-16,190.0,call,50.13,54.23,53.7,17,54.75,17,0,439,2025-08-15,0.2539,0.9455,0.00279,-0.03464,0.17197,0.7279
IBM260116P00190000,IBM,2026-01-16,190.0,put,2.51,2.51,2.46,26,2.56,13,3,868,2025-08-15,0.33194,-0.10193,0.00344,-0.02664,0.27711,-0.1147
IBM260116C00195000,IBM,2026-01-16,195.0,call,45.27,50.52,49.4,19,51.65,175,0,565,2025-08-15,0.29292,0.89908,0.00387,-0.04573,0.2751,0.69578
IBM260116P00195000,IBM,2026-01-16,195.0,put,0.0,3.07,2.99,53,3.15,26,0,608,2025-08-15,0.31243,-0.11335,0.00395,-0.02677,0.29915,-0.12701
IBM260116C00200000,IBM,2026-01-16,200.0,call,46.05,45.77,45.15,68,46.4,136,12,2106,2025-08-15,0.27341,0.88719,0.0045,-0.04625,0.29812,0.70383
IBM260116P00200000,IBM,2026-01-16,200.0,put,3.55,3.7,3.65,65,3.75,1,27,2373,2025-08-15,0.31243,-0.13915,0.00456,-0.03061,0.34515,-0.15669
IBM260116C00205000,IBM,2026-01-16,205.0,call,36.66,41.42,40.95,20,41.9,29,0,6,2025-08-15,0.2539,0.87326,0.00526,-0.04663,0.32364,0.70976
IBM260116P00205000,IBM,2026-01-16,205.0,put,4.56,4.5,4.4,22,4.6,24,3,1675,2025-08-15,0.31243,-0.16791,0.00516,-0.03431,0.39091,-0.19004
IBM260116C00210000,IBM,2026-01-16,210.0,call,38.35,37.7,36.8,77,38.6,145,8,489,2025-08-15,0.27341,0.82562,0.00604,-0.05454,0.40048,0.67528
IBM260116P00210000,IBM,2026-01-16,210.0,put,5.5,5.45,5.35,27,5.55,14,3,970,2025-08-15,0.29292,-0.18759,0.0059,-0.03393,0.41923,-0.21144
IBM260116C00215000,IBM,2026-01-16,215.0,call,34.38,33.92,33.65,17,34.2,94,6,58,2025-08-15,0.27341,0.78944,0.00678,-0.0583,0.44946,0.65434
IBM260116P00215000,IBM,2026-01-16,215.0,put,6.75,6.58,6.4,41,6.75,41,2,220,2025-08-15,0.29292,-0.22269,0.00654,-0.03706,0.46426,-0.25239
IBM260116C00220000,IBM,2026-01-16,220.0,call,30.72,30.0,29.0,78,31.0,185,7,1245,2025-08-15,0.2539,0.76231,0.00782,-0.05785,0.48151,0.64568
IBM260116P00220000,IBM,2026-01-16,220.0,put,7.85,7.85,7.7,29,8.0,17,1,1784,2025-08-15,0.29292,-0.26033,0.00712,-0.03972,0.5054,-0.29677
IBM260116C00225000,IBM,2026-01-16,225.0,call,25.99,26.73,26.55,47,26.9,16,2,87,2025-08-15,0.2539,0.7182,0.00854,-0.06064,0.52579,0.61524
IBM260116P00225000,IBM,2026-01-16,225.0,put,9.6,9.43,9.2,156,9.65,96,2,293,2025-08-15,0.29292,-0.30006,0.00762,-0.04182,0.54145,-0.34415
IBM260116C00230000,IBM,2026-01-16,230.0,call,22.85,23.77,23.35,38,24.2,175,1,1790,2025-08-15,0.2539,0.67156,0.00914,-0.06274,0.56283,0.58123
IBM260116P00230000,IBM,2026-01-16,230.0,put,11.1,11.12,10.95,44,11.3,14,4,2242,2025-08-15,0.29292,-0.34138,0.00805,-0.04327,0.57142,-0.39404
IBM260116C00235000,IBM,2026-01-16,235.0,call,20.85,20.57,20.4,28,20.75,66,13,113,2025-08-15,0.2539,0.62317,0.00961,-0.06405,0.59135,0.5444
IBM260116P00235000,IBM,2026-01-16,235.0,put,13.7,13.1,12.9,44,13.3,11,4,249,2025-08-15,0.27341,-0.3807,0.00895,-0.04034,0.59321,-0.43795
IBM260116C00240000,IBM,2026-01-16,240.0,call,18.1,17.8,17.6,50,18.0,72,238,1900,2025-08-15,0.2539,0.57384,0.00992,-0.06454,0.61052,0.50556
IBM260116P00240000,IBM,2026-01-16,240.0,put,15.4,15.43,15.2,23,15.65,21,4,1082,2025-08-15,0.27341,-0.42658,0.00921,-0.04031,0.61065,-0.49416
IBM260116C00245000,IBM,2026-01-16,245.0,call,15.5,15.3,15.0,131,15.6,68,98,692,2025-08-15,0.2539,0.52437,0.01007,-0.0642,0.62004,0.46554
IBM260116P00245000,IBM,2026-01-16,245.0,put,17.97,18.02,17.7,50,18.35,103,118,833,2025-08-15,0.27341,-0.4725,0.00935,-0.03951,0.61972,-0.55138
IBM260116C00250000,IBM,2026-01-16,250.0,call,13.0,12.97,12.85,15,13.1,6,121,2566,2025-08-15,0.2539,0.47553,0.01007,-0.06306,0.62003,0.42514
IBM260116P00250000,IBM,2026-01-16,250.0,put,20.52,20.6,20.4,21,20.8,21,4,2498,2025-08-15,0.27341,-0.51785,0.00936,-0.03797,0.62057,-0.60897
IBM260116C00255000,IBM,2026-01-16,255.0,call,11.08,10.98,10.8,48,11.15,33,16,337,2025-08-15,0.2539,0.42801,0.00993,-0.0612,0.61105,0.3851
IBM260116P00255000,IBM,2026-01-16,255.0,put,0.0,23.55,22.35,270,24.75,221,0,752,2025-08-15,0.27341,-0.56209,0.00926,-0.03574,0.61366,-0.66634
IBM260116C00260000,IBM,2026-01-16,260.0,call,9.45,9.4,9.1,60,9.7,76,9,3853,2025-08-15,0.2539,0.3824,0.00965,-0.0587,0.59401,0.34607
IBM260116P00260000,IBM,2026-01-16,260.0,put,0.0,26.52,25.85,148,27.2,6,0,1643,2025-08-15,0.27341,-0.60473,0.00905,-0.0329,0.59966,-0.72296
IBM260116C00265000,IBM,2026-01-16,265.0,call,7.75,7.88,7.55,154,8.2,114,180,1166,2025-08-15,0.2539,0.33918,0.00926,-0.05567,0.57001,0.30859
IBM260116P00265000,IBM,2026-01-16,265.0,put,0.0,30.83,30.3,26,31.35,106,0,347,2025-08-15,0.29292,-0.63148,0.00827,-0.03421,0.58714,-0.76912
IBM260116C00270000,IBM,2026-01-16,270.0,call,6.46,6.4,6.3,141,6.5,1,2194,2033,2025-08-15,0.2539,0.29874,0.00878,-0.05222,0.54036,0.27312
IBM260116P00270000,IBM,2026-01-16,270.0,put,34.25,34.3,34.0,22,34.6,18,3,661,2025-08-15,0.29292,-0.66787,0.00796,-0.03069,0.56536,-0.82078
IBM260116C00275000,IBM,2026-01-16,275.0,call,5.45,5.35,5.25,44,5.45,22,44,605,2025-08-15,0.2539,0.26132,0.00823,-0.04849,0.50639,0.23997
IBM260116P00275000,IBM,2026-01-16,275.0,put,0.0,38.17,37.95,9,38.4,1,0,194,2025-08-15,0.29292,-0.70211,0.0076,-0.02684,0.53967,-0.87093
IBM260116C00280000,IBM,2026-01-16,280.0,call,4.35,4.45,4.35,37,4.55,25,31,2707,2025-08-15,0.2539,0.22706,0.00763,-0.04458,0.46941,0.20938
IBM260116P00280000,IBM,2026-01-16,280.0,put,0.0,41.83,41.15,147,42.5,1,0,170,2025-08-15,0.29292,-0.73407,0.00719,-0.02274,0.51093,-0.91939
IBM260116C00285000,IBM,2026-01-16,285.0,call,3.65,3.7,3.6,24,3.8,20,32,425,2025-08-15,0.2539,0.19603,0.007,-0.04061,0.43069,0.18145
IBM260116P00285000,IBM,2026-01-16,285.0,put,0.0,47.05,46.45,11,47.65,143,0,141,2025-08-15,0.31243,-0.74571,0.00659,-0.02388,0.49927,-0.95189
IBM260116C00290000,IBM,2026-01-16,290.0,call,3.1,3.1,2.99,21,3.2,6,190,2174,2025-08-15,0.2539,0.16819,0.00636,-0.03665,0.39134,0.15622
IBM260116P00290000,IBM,2026-01-16,290.0,put,51.55,50.7,50.1,190,51.3,18,15,1098,2025-08-15,0.31243,-0.7724,0.00621,-0.01968,0.47004,-0.99581
IBM260116C00295000,IBM,2026-01-16,295.0,call,2.61,2.37,2.08,241,2.66,21,9,388,2025-08-15,0.23438,0.12164,0.00553,-0.02715,0.31447,0.11435
IBM260116P00295000,IBM,2026-01-16,295.0,put,0.0,55.47,54.65,165,56.3,17,0,132,2025-08-15,0.33194,-0.7793,0.00574,-0.02099,0.46188,-1.0239
IBM260116C00300000,IBM,2026-01-16,300.0,call,2.18,2.05,1.69,374,2.42,163,29,2157,2025-08-15,0.2539,0.12163,0.00511,-0.02912,0.31445,0.11367
IBM260116P00300000,IBM,2026-01-16,300.0,put,0.0,60.6,60.2,15,61.0,16,0,102,2025-08-15,0.35146,-0.78477,0.00534,-0.02241,0.45525,-1.05064
IBM260116C00305000,IBM,2026-01-16,305.0,call,1.61,1.97,1.71,54,2.22,251,0,195,2025-08-15,0.2539,0.10256,0.00452,-0.02565,0.27834,0.09611
IBM260116P00305000,IBM,2026-01-16,305.0,put,0.0,65.32,64.8,63,65.85,10,0,4,2025-08-15,0.35146,-0.80533,0.00503,-0.01832,0.42887,-1.08911
IBM260116C00310000,IBM,2026-01-16,310.0,call,1.31,1.44,0.97,411,1.9,207,0,494,2025-08-15,0.2539,0.08601,0.00397,-0.02242,0.24446,0.08082
IBM260116P00310000,IBM,2026-01-16,310.0,put,0.0,70.35,69.0,107,71.7,103,0,5,2025-08-15,0.37097,-0.80803,0.00473,-0.01991,0.42522,-1.11327
IBM260116C00315000,IBM,2026-01-16,315.0,call,1.12,1.27,1.17,24,1.36,11,0,115,2025-08-15,0.2539,0.07177,0.00346,-0.01947,0.21312,0.0676
IBM260116P00315000,IBM,2026-01-16,315.0,put,0.0,75.22,74.7,77,75.75,6,0,0,2025-08-15,0.39048,-0.81,0.00446,-0.02161,0.42254,-1.13675
IBM260116C00320000,IBM,2026-01-16,320.0,call,1.05,1.07,0.96,81,1.19,100,9,2361,2025-08-15,0.2539,0.05959,0.003,-0.01679,0.18449,0.05625
IBM260116P00320000,IBM,2026-01-16,320.0,put,0.0,80.22,79.7,77,80.75,10,0,0,2025-08-15,0.40999,-0.81135,0.00423,-0.02339,0.42069,-1.15967
IBM260116C00325000,IBM,2026-01-16,325.0,call,0.89,0.01,0.0,0,1.05,7,0,196,2025-08-15,0.15634,0.00283,0.00036,-0.00077,0.01353,0.00278
IBM260116P00325000,IBM,2026-01-16,325.0,put,0.0,85.25,84.75,11,85.75,14,0,0,2025-08-15,0.4295,-0.81218,0.00403,-0.02527,0.41955,-1.18212
IBM260116C00330000,IBM,2026-01-16,330.0,call,0.84,0.73,0.51,279,0.96,111,1,685,2025-08-15,0.2539,0.04051,0.0022,-0.01225,0.13557,0.03839
IBM260116P00330000,IBM,2026-01-16,330.0,put,0.0,90.25,89.7,77,90.8,15,0,0,2025-08-15,0.44901,-0.81257,0.00385,-0.02723,0.41901,-1.20418
IBM260116C00335000,IBM,2026-01-16,335.0,call,0.57,1.04,0.34,336,1.75,295,0,59,2025-08-15,0.29292,0.05847,0.00256,-0.01882,0.18177,0.05464
IBM260116P00335000,IBM,2026-01-16,335.0,put,0.0,95.35,94.9,15,95.8,15,0,0,2025-08-15,0.44901,-0.82613,0.00367,-0.02352,0.39974,-1.23624
IBM260116C00340000,IBM,2026-01-16,340.0,call,0.18,1.16,0.5,2,1.81,295,0,511,2025-08-15,0.31243,0.06294,0.00254,-0.02118,0.19255,0.05846
IBM260116P00340000,IBM,2026-01-16,340.0,put,0.0,100.22,99.75,10,100.7,5,0,0,2025-08-15,0.46853,-0.8254,0.00353,-0.02562,0.4008,-1.25727
IBM260116C00345000,IBM,2026-01-16,345.0,call,1.3,0.01,0.0,0,1.71,183,0,34,2025-08-15,0.17585,0.00149,0.00018,-0.00047,0.00754,0.00146
IBM260116P00345000,IBM,2026-01-16,345.0,put,0.0,105.22,104.7,79,105.75,11,0,0,2025-08-15,0.48804,-0.82442,0.0034,-0.0278,0.40223,-1.27809
IBM260116C00350000,IBM,2026-01-16,350.0,call,0.46,0.42,0.35,5,0.5,1,1,335,2025-08-15,0.27341,0.02623,0.00143,-0.00911,0.09473,0.02484
IBM260116P00350000,IBM,2026-01-16,350.0,put,0.0,110.22,109.75,15,110.7,15,0,0,2025-08-15,0.50755,-0.82322,0.00328,-0.03005,0.40396,-1.29874
IBM260116C00355000,IBM,2026-01-16,355.0,call,0.31,0.85,0.1,314,1.59,212,0,8,2025-08-15,0.31243,0.04064,0.00179,-0.01486,0.13593,0.03796
