,contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
958,IBM251219C00305000,IBM,2025-12-19,305.0,call,1.32,1.29,1.2,16,1.39,12,1,593,2025-08-19,0.2539,0.07714,0.00408,-0.02306,0.20174,0.05833
959,IBM251219P00305000,IBM,2025-12-19,305.0,put,0.0,63.95,63.55,14,64.35,15,0,0,2025-08-19,0.37097,-0.82069,0.00506,-0.02444,0.36515,-0.87546
960,IBM251219C00310000,IBM,2025-12-19,310.0,call,1.01,1.06,0.94,66,1.19,17,12,379,2025-08-19,0.2539,0.06235,0.00347,-0.0195,0.17124,0.04726
961,IBM251219P00310000,IBM,2025-12-19,310.0,put,0.0,69.03,67.3,74,70.75,74,0,0,2025-08-19,0.39048,-0.82463,0.00474,-0.02584,0.36006,-0.89541
962,IBM251219C00315000,IBM,2025-12-19,315.0,call,1.6,0.92,0.79,33,1.04,21,0,77,2025-08-19,0.27341,0.06475,0.00331,-0.02149,0.17633,0.04882
963,IBM251219P00315000,IBM,2025-12-19,315.0,put,0.0,73.9,73.5,15,74.3,15,0,0,2025-08-19,0.40999,-0.82773,0.00446,-0.02735,0.356,-0.91472
964,IBM251219C00320000,IBM,2025-12-19,320.0,call,0.65,0.66,0.16,506,1.16,422,0,229,2025-08-19,0.2539,0.03992,0.00243,-0.01357,0.12001,0.03038
965,IBM251219P00320000,IBM,2025-12-19,320.0,put,0.0,78.62,77.95,76,79.3,7,0,0,2025-08-19,0.40999,-0.84415,0.00418,-0.0226,0.3336,-0.94259
966,IBM251219C00325000,IBM,2025-12-19,325.0,call,0.64,0.01,0.0,0,1.33,171,0,247,2025-08-19,0.15634,0.001,0.00015,-0.00033,0.0047,0.00079
967,IBM251219P00325000,IBM,2025-12-19,325.0,put,0.0,83.9,83.5,4,84.3,9,0,0,2025-08-19,0.44901,-0.83195,0.00401,-0.0307,0.35039,-0.9519
968,IBM251219C00330000,IBM,2025-12-19,330.0,call,0.97,0.75,0.3,87,1.2,252,0,406,2025-08-19,0.29292,0.04658,0.00239,-0.01757,0.13595,0.0351
969,IBM251219P00330000,IBM,2025-12-19,330.0,put,0.0,88.7,88.1,76,89.3,8,0,0,2025-08-19,0.44901,-0.8463,0.00378,-0.02611,0.33055,-0.97821
970,IBM251219C00335000,IBM,2025-12-19,335.0,call,0.88,0.01,0.0,0,1.11,162,0,148,2025-08-19,0.17585,0.0012,0.00016,-0.00043,0.00557,0.00094
971,IBM251219P00335000,IBM,2025-12-19,335.0,put,0.0,93.88,93.5,9,94.25,7,0,0,2025-08-19,0.48804,-0.83416,0.00366,-0.03444,0.34741,-0.98762
972,IBM251219C00340000,IBM,2025-12-19,340.0,call,0.32,0.01,0.0,0,0.81,337,0,425,2025-08-19,0.19536,0.00217,0.00025,-0.00082,0.00953,0.00169
973,IBM251219P00340000,IBM,2025-12-19,340.0,put,0.0,98.88,98.5,15,99.25,15,0,0,2025-08-19,0.48804,-0.8469,0.00347,-0.03,0.32969,-1.01271
974,IBM251219C00350000,IBM,2025-12-19,350.0,call,0.3,0.01,0.0,0,0.7,240,20,140,2025-08-19,0.19536,0.00094,0.00012,-0.00038,0.00443,0.00073
975,IBM251219P00350000,IBM,2025-12-19,350.0,put,0.0,108.53,107.7,73,109.35,77,0,0,2025-08-19,0.50755,-0.85805,0.00317,-0.02779,0.3134,-1.05375
976,IBM251219C00360000,IBM,2025-12-19,360.0,call,0.3,0.01,0.0,0,0.87,192,0,16,2025-08-19,0.21487,0.00117,0.00013,-0.00051,0.00544,0.00091
977,IBM251219P00360000,IBM,2025-12-19,360.0,put,0.0,118.95,118.55,15,119.35,73,0,0,2025-08-19,0.56608,-0.8449,0.00302,-0.03884,0.33254,-1.07951
978,IBM251219C00370000,IBM,2025-12-19,370.0,call,0.34,0.01,0.0,0,0.21,1,0,14,2025-08-19,0.23438,0.00144,0.00014,-0.00067,0.00655,0.00112
979,IBM251219P00370000,IBM,2025-12-19,370.0,put,0.0,128.43,127.55,74,129.3,7,0,0,2025-08-19,0.56608,-0.86401,0.00276,-0.03069,0.30439,-1.12513
980,IBM251219C00380000,IBM,2025-12-19,380.0,call,0.35,0.01,0.0,0,0.59,78,0,9,2025-08-19,0.23438,0.00074,8e-05,-0.00036,0.00357,0.00058
981,IBM251219P00380000,IBM,2025-12-19,380.0,put,0.0,138.43,137.55,73,139.3,8,0,0,2025-08-19,0.60511,-0.86039,0.00263,-0.0358,0.30989,-1.15664
982,IBM251219C00390000,IBM,2025-12-19,390.0,call,0.27,0.48,0.01,35,0.96,221,0,180,2025-08-19,0.39048,0.02558,0.00109,-0.01398,0.08312,0.01899
983,IBM251219P00390000,IBM,2025-12-19,390.0,put,0.0,148.9,148.5,10,149.3,7,0,0,2025-08-19,0.64413,-0.85642,0.00252,-0.04121,0.31583,-1.18797
984,IBM251219C00400000,IBM,2025-12-19,400.0,call,0.9,0.01,0.0,0,0.94,101,0,38,2025-08-19,0.27341,0.00123,0.00011,-0.00067,0.00569,0.00095
985,IBM251219P00400000,IBM,2025-12-19,400.0,put,0.0,158.9,158.5,3,159.3,8,0,0,2025-08-19,0.68315,-0.85217,0.00242,-0.04691,0.3221,-1.21917
986,IBM251219C00410000,IBM,2025-12-19,410.0,call,1.12,0.01,0.0,0,0.72,135,0,15,2025-08-19,0.27341,0.00073,7e-05,-0.00041,0.0035,0.00056
987,IBM251219P00410000,IBM,2025-12-19,410.0,put,0.0,168.53,167.75,77,169.3,7,0,0,2025-08-19,0.68315,-0.86613,0.00227,-0.03955,0.30112,-1.26105
988,IBM251219C00420000,IBM,2025-12-19,420.0,call,0.32,0.01,0.0,0,0.71,128,0,5,2025-08-19,0.29292,0.00096,8e-05,-0.00057,0.00452,0.00074
989,IBM251219P00420000,IBM,2025-12-19,420.0,put,0.0,178.93,178.5,6,179.35,73,0,0,2025-08-19,0.72218,-0.86085,0.0022,-0.04567,0.30919,-1.29153
990,IBM260116C00070000,IBM,2026-01-16,70.0,call,179.59,171.6,170.35,97,172.85,95,0,0,2025-08-19,0.01976,1.0,0.0,-0.00816,0.0,0.2826
991,IBM260116P00070000,IBM,2026-01-16,70.0,put,0.0,0.01,0.0,0,1.07,265,0,279,2025-08-19,0.62462,-0.00043,2e-05,-0.00048,0.00237,-0.00047
992,IBM260116C00075000,IBM,2026-01-16,75.0,call,174.6,166.8,164.95,89,168.65,92,0,0,2025-08-19,0.01976,1.0,0.0,-0.00874,0.0,0.30278
993,IBM260116P00075000,IBM,2026-01-16,75.0,put,0.0,0.66,0.01,9,1.3,421,0,97,2025-08-19,0.93681,-0.01144,0.00021,-0.01406,0.04633,-0.01422
994,IBM260116C00080000,IBM,2026-01-16,80.0,call,169.6,161.88,160.05,94,163.7,92,0,0,2025-08-19,0.01976,1.0,0.0,-0.00932,0.0,0.32297
995,IBM260116P00080000,IBM,2026-01-16,80.0,put,0.0,0.15,0.01,1,0.3,137,0,61,2025-08-19,0.72218,-0.00397,0.00011,-0.00425,0.01821,-0.00459
996,IBM260116C00085000,IBM,2026-01-16,85.0,call,130.65,157.32,156.65,9,158.0,80,0,0,2025-08-19,0.01976,1.0,0.0,-0.00991,0.0,0.34315
997,IBM260116P00085000,IBM,2026-01-16,85.0,put,0.0,0.01,0.0,0,0.72,170,0,32,2025-08-19,0.52706,-0.00047,2e-05,-0.00044,0.00258,-0.00051
998,IBM260116C00090000,IBM,2026-01-16,90.0,call,203.2,152.47,151.7,7,153.25,94,0,0,2025-08-19,0.01976,1.0,0.0,-0.01049,0.0,0.36334
999,IBM260116P00090000,IBM,2026-01-16,90.0,put,0.0,0.01,0.0,0,1.13,265,0,175,2025-08-19,0.48804,-0.00038,2e-05,-0.00034,0.00214,-0.00041
1000,IBM260116C00095000,IBM,2026-01-16,95.0,call,127.38,147.5,146.75,9,148.25,88,0,0,2025-08-19,0.01976,1.0,0.0,-0.01107,0.0,0.38353
1001,IBM260116P00095000,IBM,2026-01-16,95.0,put,0.0,0.01,0.0,0,0.76,247,0,91,2025-08-19,0.46853,-0.00046,2e-05,-0.00038,0.00255,-0.0005
1002,IBM260116C00100000,IBM,2026-01-16,100.0,call,192.01,142.6,141.8,9,143.4,95,0,0,2025-08-19,0.01976,1.0,0.0,-0.01165,0.0,0.40371
1003,IBM260116P00100000,IBM,2026-01-16,100.0,put,0.0,0.01,0.0,0,0.95,274,0,524,2025-08-19,0.44901,-0.00055,3e-05,-0.00043,0.00298,-0.00059
1004,IBM260116C00105000,IBM,2026-01-16,105.0,call,0.0,137.62,136.8,57,138.45,84,0,0,2025-08-19,0.01976,1.0,0.0,-0.01224,0.0,0.4239
1005,IBM260116P00105000,IBM,2026-01-16,105.0,put,0.0,0.01,0.0,0,0.79,423,0,144,2025-08-19,0.4295,-0.00063,3e-05,-0.00047,0.00341,-0.00068
1006,IBM260116C00110000,IBM,2026-01-16,110.0,call,128.78,132.7,131.9,56,133.5,78,0,3,2025-08-19,0.01976,1.0,0.0,-0.01282,0.0,0.44408
1007,IBM260116P00110000,IBM,2026-01-16,110.0,put,0.0,0.01,0.0,0,0.81,419,0,181,2025-08-19,0.40999,-0.00072,4e-05,-0.0005,0.00384,-0.00077
1008,IBM260116C00115000,IBM,2026-01-16,115.0,call,110.8,127.55,126.35,93,128.75,88,0,2,2025-08-19,0.01976,1.0,0.0,-0.0134,0.0,0.46427
1009,IBM260116P00115000,IBM,2026-01-16,115.0,put,0.0,0.01,0.0,0,0.53,388,0,2319,2025-08-19,0.37097,-0.00047,3e-05,-0.0003,0.00258,-0.00049
1010,IBM260116C00120000,IBM,2026-01-16,120.0,call,131.1,122.43,121.15,89,123.7,89,0,9,2025-08-19,0.01976,1.0,0.0,-0.01398,0.0,0.48445
1011,IBM260116P00120000,IBM,2026-01-16,120.0,put,0.0,0.42,0.19,1,0.65,712,0,467,2025-08-19,0.54657,-0.01323,0.0004,-0.00915,0.05257,-0.01493
1012,IBM260116C00125000,IBM,2026-01-16,125.0,call,118.75,117.47,116.15,117,118.8,86,23,24,2025-08-19,0.01976,1.0,0.0,-0.01457,0.0,0.50464
1013,IBM260116P00125000,IBM,2026-01-16,125.0,put,0.22,0.01,0.0,0,0.63,456,1,209,2025-08-19,0.33194,-0.00052,4e-05,-0.0003,0.00284,-0.00054
1014,IBM260116C00130000,IBM,2026-01-16,130.0,call,119.72,112.7,112.3,19,113.1,19,0,112,2025-08-19,0.01976,1.0,0.0,-0.01515,0.0,0.52482
1015,IBM260116P00130000,IBM,2026-01-16,130.0,put,0.0,0.41,0.04,282,0.78,702,0,461,2025-08-19,0.48804,-0.01426,0.00048,-0.00867,0.05609,-0.01588
1016,IBM260116C00135000,IBM,2026-01-16,135.0,call,117.72,107.75,107.3,41,108.2,3,0,112,2025-08-19,0.01976,1.0,0.0,-0.01573,0.0,0.54501
1017,IBM260116P00135000,IBM,2026-01-16,135.0,put,0.0,0.01,0.0,0,0.85,418,0,1210,2025-08-19,0.31243,-0.00101,7e-05,-0.00052,0.00524,-0.00106
1018,IBM260116C00140000,IBM,2026-01-16,140.0,call,100.0,103.2,102.45,9,103.95,94,0,100,2025-08-19,0.01976,1.0,0.0,-0.01632,0.0,0.5652
1019,IBM260116P00140000,IBM,2026-01-16,140.0,put,0.0,0.01,0.0,0,0.92,254,0,446,2025-08-19,0.29292,-0.00101,7e-05,-0.00048,0.00525,-0.00106
1020,IBM260116C00145000,IBM,2026-01-16,145.0,call,91.58,98.4,97.45,48,99.35,78,0,209,2025-08-19,0.01976,1.0,0.0,-0.0169,0.0,0.58538
1021,IBM260116P00145000,IBM,2026-01-16,145.0,put,0.0,0.01,0.0,0,1.2,441,0,439,2025-08-19,0.27341,-0.00099,8e-05,-0.00044,0.00514,-0.00103
1022,IBM260116C00150000,IBM,2026-01-16,150.0,call,96.73,93.45,92.6,36,94.3,77,0,445,2025-08-19,0.01976,1.0,0.0,-0.01748,0.0,0.60557
1023,IBM260116P00150000,IBM,2026-01-16,150.0,put,0.0,0.58,0.05,303,1.1,347,0,401,2025-08-19,0.40999,-0.02234,0.00084,-0.01053,0.08225,-0.02453
1024,IBM260116C00155000,IBM,2026-01-16,155.0,call,84.85,88.43,87.65,47,89.2,58,0,215,2025-08-19,0.01976,1.0,0.0,-0.01806,0.0,0.62575
1025,IBM260116P00155000,IBM,2026-01-16,155.0,put,0.0,0.96,0.52,10,1.41,300,0,362,2025-08-19,0.4295,-0.03518,0.00117,-0.01606,0.12003,-0.0391
1026,IBM260116C00160000,IBM,2026-01-16,160.0,call,82.19,83.7,82.8,60,84.6,99,0,438,2025-08-19,0.01976,1.0,0.0,-0.01865,0.0,0.64594
1027,IBM260116P00160000,IBM,2026-01-16,160.0,put,0.0,0.84,0.13,325,1.55,361,0,532,2025-08-19,0.39048,-0.03308,0.00122,-0.0138,0.11411,-0.03634
1028,IBM260116C00165000,IBM,2026-01-16,165.0,call,73.06,78.93,77.95,58,79.9,179,0,617,2025-08-19,0.01976,1.0,0.0,-0.01923,0.0,0.66612
1029,IBM260116P00165000,IBM,2026-01-16,165.0,put,0.0,0.97,0.46,509,1.49,660,0,1175,2025-08-19,0.37097,-0.03659,0.0014,-0.01417,0.12395,-0.04004
1030,IBM260116C00170000,IBM,2026-01-16,170.0,call,67.51,74.28,73.2,52,75.35,100,0,368,2025-08-19,0.17585,0.99955,6e-05,-0.01994,0.00249,0.68585
1031,IBM260116P00170000,IBM,2026-01-16,170.0,put,0.0,0.01,0.0,0,2.28,252,0,649,2025-08-19,0.19536,-0.00135,0.00015,-0.00041,0.00684,-0.00138
1032,IBM260116C00175000,IBM,2026-01-16,175.0,call,66.75,69.5,68.45,36,70.55,92,0,450,2025-08-19,0.23438,0.99013,0.00073,-0.02328,0.04077,0.69618
1033,IBM260116P00175000,IBM,2026-01-16,175.0,put,0.0,1.27,1.02,23,1.53,11,0,813,2025-08-19,0.35146,-0.05292,0.00198,-0.01788,0.1669,-0.05792
1034,IBM260116C00180000,IBM,2026-01-16,180.0,call,64.01,64.6,64.0,16,65.2,40,0,285,2025-08-19,0.21487,0.98997,0.0008,-0.02364,0.04134,0.71625
1035,IBM260116P00180000,IBM,2026-01-16,180.0,put,0.0,1.55,1.26,23,1.84,21,0,1781,2025-08-19,0.33194,-0.05857,0.00228,-0.01816,0.18079,-0.06384
1036,IBM260116C00185000,IBM,2026-01-16,185.0,call,58.5,60.08,59.25,13,60.9,155,0,695,2025-08-19,0.2539,0.96581,0.00193,-0.03044,0.11723,0.71066
1037,IBM260116P00185000,IBM,2026-01-16,185.0,put,0.0,1.91,1.78,21,2.04,68,0,623,2025-08-19,0.33194,-0.07519,0.00276,-0.0219,0.21938,-0.08232
1038,IBM260116C00190000,IBM,2026-01-16,190.0,call,50.13,55.7,54.9,15,56.5,228,0,439,2025-08-19,0.27341,0.93971,0.00283,-0.03713,0.18494,0.70244
1039,IBM260116P00190000,IBM,2026-01-16,190.0,put,2.34,2.34,2.1,151,2.59,227,15,870,2025-08-19,0.33194,-0.09462,0.00328,-0.02584,0.26065,-0.10405
1040,IBM260116C00195000,IBM,2026-01-16,195.0,call,50.6,51.23,50.7,48,51.75,116,2,566,2025-08-19,0.27341,0.91987,0.00352,-0.04122,0.23024,0.70099
1041,IBM260116P00195000,IBM,2026-01-16,195.0,put,2.77,2.75,2.64,20,2.86,23,1,608,2025-08-19,0.31243,-0.10524,0.00377,-0.02601,0.28172,-0.11526
1042,IBM260116C00200000,IBM,2026-01-16,200.0,call,46.4,47.12,46.3,18,47.95,211,3,2104,2025-08-19,0.27341,0.89612,0.00427,-0.0455,0.27908,0.69513
1043,IBM260116P00200000,IBM,2026-01-16,200.0,put,3.37,3.6,3.25,18,3.95,166,5,2388,2025-08-19,0.31243,-0.13012,0.00438,-0.02996,0.32741,-0.14319
1044,IBM260116C00205000,IBM,2026-01-16,205.0,call,42.22,42.72,41.8,80,43.65,157,10,6,2025-08-19,0.27341,0.8684,0.00504,-0.04984,0.32999,0.68469
1045,IBM260116P00205000,IBM,2026-01-16,205.0,put,4.26,4.05,3.9,19,4.2,61,3,1677,2025-08-19,0.31243,-0.15804,0.00499,-0.03383,0.37331,-0.17479
1046,IBM260116C00210000,IBM,2026-01-16,210.0,call,37.8,38.67,38.15,21,39.2,140,7,489,2025-08-19,0.27341,0.83679,0.00583,-0.05408,0.38124,0.66968
1047,IBM260116P00210000,IBM,2026-01-16,210.0,put,5.2,4.92,4.75,17,5.1,24,13,969,2025-08-19,0.29292,-0.17668,0.00572,-0.03355,0.40114,-0.19462
1048,IBM260116C00215000,IBM,2026-01-16,215.0,call,35.45,34.5,34.25,20,34.75,10,1,50,2025-08-19,0.2539,0.81573,0.00678,-0.05413,0.41186,0.66771
1049,IBM260116P00215000,IBM,2026-01-16,215.0,put,6.25,5.92,5.75,7,6.1,12,4,227,2025-08-19,0.29292,-0.21105,0.00638,-0.03691,0.44708,-0.23373
1050,IBM260116C00220000,IBM,2026-01-16,220.0,call,31.3,30.95,30.55,17,31.35,17,12,1248,2025-08-19,0.2539,0.77577,0.00762,-0.05775,0.46299,0.64316
1051,IBM260116P00220000,IBM,2026-01-16,220.0,put,7.2,6.88,6.4,191,7.35,17,1,1792,2025-08-19,0.27341,-0.23701,0.0073,-0.03598,0.47756,-0.26144
1052,IBM260116C00225000,IBM,2026-01-16,225.0,call,27.05,27.33,27.1,76,27.55,49,5,86,2025-08-19,0.2539,0.73234,0.00838,-0.06083,0.50919,0.61424
1053,IBM260116P00225000,IBM,2026-01-16,225.0,put,0.0,8.78,8.4,11,9.15,69,0,290,2025-08-19,0.29292,-0.28751,0.00752,-0.04219,0.52731,-0.32211
1054,IBM260116C00230000,IBM,2026-01-16,230.0,call,23.9,24.07,23.9,12,24.25,34,16,1791,2025-08-19,0.2539,0.68612,0.00903,-0.06322,0.54863,0.58156
1055,IBM260116P00230000,IBM,2026-01-16,230.0,put,10.65,10.25,10.0,166,10.5,139,9,2244,2025-08-19,0.27341,-0.32192,0.00848,-0.04016,0.55452,-0.35937
1056,IBM260116C00235000,IBM,2026-01-16,235.0,call,21.25,20.95,20.65,23,21.25,20,14,124,2025-08-19,0.2539,0.63786,0.00955,-0.06483,0.57985,0.54583
1057,IBM260116P00235000,IBM,2026-01-16,235.0,put,12.4,12.57,11.9,36,13.25,224,2,256,2025-08-19,0.29292,-0.37104,0.00834,-0.04492,0.58454,-0.42105
1058,IBM260116C00240000,IBM,2026-01-16,240.0,call,18.4,18.2,18.05,20,18.35,21,109,1890,2025-08-19,0.2539,0.58838,0.00991,-0.0656,0.60186,0.50787
1059,IBM260116P00240000,IBM,2026-01-16,240.0,put,14.85,14.02,13.35,245,14.7,15,13,1091,2025-08-19,0.27341,-0.41313,0.00921,-0.04141,0.60238,-0.46736
1060,IBM260116C00245000,IBM,2026-01-16,245.0,call,15.44,15.68,15.55,1,15.8,43,74,692,2025-08-19,0.2539,0.53852,0.01011,-0.0655,0.61419,0.4685
1061,IBM260116P00245000,IBM,2026-01-16,245.0,put,17.05,17.12,16.75,1,17.5,86,25,826,2025-08-19,0.27341,-0.45943,0.00938,-0.04083,0.61387,-0.52348
1062,IBM260116C00250000,IBM,2026-01-16,250.0,call,13.25,13.35,13.25,1,13.45,13,36,2535,2025-08-19,0.2539,0.48906,0.01015,-0.06457,0.61683,0.42852
1063,IBM260116P00250000,IBM,2026-01-16,250.0,put,19.25,19.75,19.35,1,20.15,15,3,2509,2025-08-19,0.27341,-0.50534,0.00943,-0.03948,0.61701,-0.58016
1064,IBM260116C00255000,IBM,2026-01-16,255.0,call,11.2,11.38,11.15,27,11.6,19,9,355,2025-08-19,0.2539,0.44074,0.01005,-0.06287,0.61025,0.3887
1065,IBM260116P00255000,IBM,2026-01-16,255.0,put,0.0,22.83,22.35,10,23.3,85,0,752,2025-08-19,0.29292,-0.54216,0.00876,-0.04162,0.61362,-0.63362
1066,IBM260116C00260000,IBM,2026-01-16,260.0,call,9.4,9.47,9.35,27,9.6,13,56,3865,2025-08-19,0.2539,0.3942,0.0098,-0.06047,0.59524,0.34972
1067,IBM260116P00260000,IBM,2026-01-16,260.0,put,0.0,26.02,25.4,14,26.65,54,0,1643,2025-08-19,0.29292,-0.58289,0.00861,-0.03912,0.6037,-0.68682
1068,IBM260116C00265000,IBM,2026-01-16,265.0,call,7.7,7.92,7.85,1,8.0,49,51,1396,2025-08-19,0.23438,0.33341,0.01003,-0.05261,0.56245,0.3003
1069,IBM260116P00265000,IBM,2026-01-16,265.0,put,29.5,29.0,28.45,175,29.55,26,1,347,2025-08-19,0.27341,-0.63527,0.00889,-0.03139,0.58124,-0.74766
1070,IBM260116C00270000,IBM,2026-01-16,270.0,call,6.45,6.6,6.55,1,6.65,28,23,4270,2025-08-19,0.23438,0.28947,0.00943,-0.04889,0.52901,0.26198
1071,IBM260116P00270000,IBM,2026-01-16,270.0,put,0.0,33.23,32.75,13,33.7,18,0,662,2025-08-19,0.29292,-0.65919,0.00809,-0.03257,0.56726,-0.79037
1072,IBM260116C00275000,IBM,2026-01-16,275.0,call,5.3,5.45,5.4,1,5.5,36,5,647,2025-08-19,0.23438,0.24919,0.00875,-0.04487,0.49067,0.22652
1073,IBM260116P00275000,IBM,2026-01-16,275.0,put,0.0,37.02,36.4,20,37.65,36,0,191,2025-08-19,0.29292,-0.69427,0.00774,-0.02871,0.54237,-0.8401
1074,IBM260116C00280000,IBM,2026-01-16,280.0,call,4.5,4.5,4.45,1,4.55,34,100,2719,2025-08-19,0.23438,0.21273,0.00801,-0.0407,0.44917,0.19416
1075,IBM260116P00280000,IBM,2026-01-16,280.0,put,0.0,41.2,40.7,19,41.7,18,0,170,2025-08-19,0.29292,-0.72706,0.00734,-0.02457,0.5142,-0.88819
1076,IBM260116C00285000,IBM,2026-01-16,285.0,call,3.7,3.78,3.7,1,3.85,116,34,436,2025-08-19,0.2539,0.20258,0.00718,-0.04224,0.43637,0.18388
1077,IBM260116P00285000,IBM,2026-01-16,285.0,put,0.0,45.33,45.0,16,45.65,20,0,141,2025-08-19,0.31243,-0.73972,0.00672,-0.0257,0.50199,-0.92083
1078,IBM260116C00290000,IBM,2026-01-16,290.0,call,3.05,3.1,3.05,1,3.15,23,25,2121,2025-08-19,0.2539,0.17379,0.00654,-0.03817,0.39696,0.15831
1079,IBM260116P00290000,IBM,2026-01-16,290.0,put,0.0,49.52,48.75,180,50.3,23,0,1098,2025-08-19,0.31243,-0.76709,0.00633,-0.02142,0.47297,-0.96437
1080,IBM260116C00295000,IBM,2026-01-16,295.0,call,2.48,2.62,2.42,63,2.83,152,6,390,2025-08-19,0.2539,0.14817,0.00589,-0.03418,0.35769,0.13541
1081,IBM260116P00295000,IBM,2026-01-16,295.0,put,0.0,54.08,53.2,175,54.95,33,0,132,2025-08-19,0.31243,-0.79236,0.00592,-0.01707,0.44281,-1.00627
1082,IBM260116C00300000,IBM,2026-01-16,300.0,call,2.14,2.08,2.02,22,2.15,10,43,2168,2025-08-19,0.2539,0.12557,0.00526,-0.03036,0.31942,0.11511
1083,IBM260116P00300000,IBM,2026-01-16,300.0,put,0.0,58.85,58.05,169,59.65,23,0,102,2025-08-19,0.33194,-0.79775,0.00549,-0.01844,0.43595,-1.03226
1084,IBM260116C00305000,IBM,2026-01-16,305.0,call,1.7,1.88,1.68,45,2.09,182,1,197,2025-08-19,0.2539,0.10581,0.00466,-0.02674,0.28282,0.09726
1085,IBM260116P00305000,IBM,2026-01-16,305.0,put,0.0,63.67,62.85,75,64.5,70,0,4,2025-08-19,0.35146,-0.80193,0.00512,-0.01992,0.43051,-1.05715
1086,IBM260116C00310000,IBM,2026-01-16,310.0,call,1.51,1.44,1.26,331,1.63,99,9,496,2025-08-19,0.2539,0.08866,0.00409,-0.02338,0.24839,0.08171
1087,IBM260116P00310000,IBM,2026-01-16,310.0,put,0.0,68.47,67.6,77,69.35,17,0,0,2025-08-19,0.37097,-0.80513,0.0048,-0.0215,0.42628,-1.08115
1088,IBM260116C00315000,IBM,2026-01-16,315.0,call,1.12,1.23,1.16,20,1.3,18,0,115,2025-08-19,0.2539,0.0739,0.00356,-0.02029,0.2165,0.06827
1089,IBM260116P00315000,IBM,2026-01-16,315.0,put,0.0,74.0,73.2,10,74.8,74,0,0,2025-08-19,0.39048,-0.80753,0.00453,-0.02319,0.42307,-1.10442
1090,IBM260116C00320000,IBM,2026-01-16,320.0,call,1.03,1.02,0.98,27,1.07,15,106,2358,2025-08-19,0.2539,0.06128,0.00308,-0.01749,0.18733,0.05674
1091,IBM260116P00320000,IBM,2026-01-16,320.0,put,0.0,78.9,78.5,15,79.3,16,0,0,2025-08-19,0.40999,-0.80927,0.00429,-0.02496,0.42073,-1.12709
1092,IBM260116C00325000,IBM,2026-01-16,325.0,call,0.8,0.85,0.78,28,0.92,12,0,198,2025-08-19,0.2539,0.05057,0.00265,-0.01498,0.16097,0.04692
1093,IBM260116P00325000,IBM,2026-01-16,325.0,put,0.0,83.92,83.55,15,84.3,16,0,0,2025-08-19,0.4295,-0.81044,0.00408,-0.02683,0.41913,-1.14927
1094,IBM260116C00330000,IBM,2026-01-16,330.0,call,0.8,0.8,0.63,139,0.97,392,4,687,2025-08-19,0.27341,0.05509,0.00263,-0.01717,0.17228,0.05081
1095,IBM260116P00330000,IBM,2026-01-16,330.0,put,0.0,88.42,87.55,84,89.3,15,0,0,2025-08-19,0.4295,-0.8251,0.00388,-0.02295,0.39857,-1.1816
1096,IBM260116C00335000,IBM,2026-01-16,335.0,call,0.61,0.68,0.31,282,1.05,358,20,59,2025-08-19,0.27341,0.04617,0.00229,-0.01487,0.14966,0.04267
1097,IBM260116P00335000,IBM,2026-01-16,335.0,put,0.0,93.9,93.5,15,94.3,16,0,0,2025-08-19,0.44901,-0.82494,0.00371,-0.02497,0.3988,-1.20256
1098,IBM260116C00340000,IBM,2026-01-16,340.0,call,0.18,0.75,0.5,2,1.0,454,0,511,2025-08-19,0.29292,0.05072,0.0023,-0.0171,0.16136,0.0466
1099,IBM260116P00340000,IBM,2026-01-16,340.0,put,0.0,98.88,98.5,15,99.25,11,0,0,2025-08-19,0.46853,-0.82447,0.00356,-0.02708,0.39948,-1.22326
1100,IBM260116C00345000,IBM,2026-01-16,345.0,call,1.3,0.6,0.08,321,1.12,483,0,34,2025-08-19,0.27341,0.03208,0.0017,-0.011,0.11125,0.02976
1101,IBM260116P00345000,IBM,2026-01-16,345.0,put,0.0,103.9,103.5,15,104.3,15,0,0,2025-08-19,0.48804,-0.82372,0.00343,-0.02926,0.40056,-1.24374
1102,IBM260116C00350000,IBM,2026-01-16,350.0,call,0.5,0.42,0.35,5,0.5,16,6,340,2025-08-19,0.27341,0.02661,0.00146,-0.00939,0.09525,0.02473
1103,IBM260116P00350000,IBM,2026-01-16,350.0,put,0.0,108.9,108.55,14,109.25,12,0,0,2025-08-19,0.50755,-0.82274,0.00331,-0.03152,0.40196,-1.26402
1104,IBM260116C00355000,IBM,2026-01-16,355.0,call,0.31,0.45,0.1,258,0.8,452,0,8,2025-08-19,0.29292,0.03089,0.00154,-0.01135,0.10784,0.02854
1105,IBM260116P00355000,IBM,2026-01-16,355.0,put,0.0,113.9,113.5,15,114.3,15,0,0,2025-08-19,0.52706,-0.82155,0.0032,-0.03385,0.40366,-1.28415
1106,IBM260116C00360000,IBM,2026-01-16,360.0,call,0.31,0.51,0.28,1,0.73,558,0,567,2025-08-19,0.29292,0.02605,0.00134,-0.00983,0.09357,0.0241
1107,IBM260116P00360000,IBM,2026-01-16,360.0,put,0.0,118.55,117.75,78,119.35,73,0,0,2025-08-19,0.52706,-0.83215,0.00308,-0.03031,0.38823,-1.31281
